id,old_id,title,imgPath,caption,URL,dataPath,chartType,complexity,topic,bboxesPath
923,no_data-12814,Pakistan Seen as India’s Biggest Threat,imgs/923.png,"Overall, just 19% of Indians express a positive view of Pakistan. And when asked which poses the greatest threat to India – Pakistan, China, the Lashkar-e-Taiba extremist group or Naxalite insurgents – a 47%-plurality chooses Pakistan.",https://www.pewresearch.org/global/2014/03/31/indians-reflect-on-their-country-the-world/,data/923.txt,pie,simple,Global Attributes & Trends,bboxes/923.json
924,no_data-12839,Arab-American Population in U.S. (Inmillions),imgs/924.png,"The new category would be broader than the Arab ancestry data collected by the Census Bureau since 1980. The Arab-American population is small but growing, and its exact size is disputed. The Census Bureau estimates there are 1.8 million Arab-Americans in the U.S., up 51% since 2000. But the Arab American Institute Foundation estimates there are nearly 3.7 million Arab Americans living in the country. The Arab-American population is also diverse, with people claiming ties to 22 countries and various religious backgrounds.",https://www.pewresearch.org/fact-tank/2014/03/24/census-bureau-explores-new-middle-eastnorth-africa-ethnic-category/,data/924.txt,line,simple,Methods,bboxes/924.json
925,no_data-12856,Most Want Uncensored Internet Access % saying itis important that people have access to the internet without government censorship,imgs/925.png,"There is widespread opposition to internet censorship in emerging and developing nations. Majorities in 22 of 24 countries surveyed say it is important that people have access to the internet without government censorship. In 12 nations, at least seven-in-ten hold this view.
Opposition to government restrictions on the internet is especially common in several of the Latin American nations surveyed, including Venezuela, Chile, Argentina, Brazil, Mexico and Bolivia. It is also widespread in the Middle Eastern nations of Lebanon and Egypt.",https://www.pewresearch.org/global/2014/03/19/emerging-and-developing-nations-want-freedom-on-the-internet/,data/925.txt,bar,simple,Global Attributes & Trends,bboxes/925.json
926,no_data-12859,Education Not High on List of Public Concerns in China % very big problem,imgs/926.png,"Given other economic and environmental problems, however, education is not high on the minds of the Chinese public. In our 2013 survey, only 24% in China said education was a very big problem, which lagged far behind those who identified rising prices (59%), corrupt officials (53%) and the gap between the rich and the poor (52%) as major problems. However, the issue has picked up steam since 2008, when only 11% said education was a very big problem.",https://www.pewresearch.org/fact-tank/2014/03/18/michelle-obama-to-visit-china-focus-on-education/,data/926.txt,bar,simple,U.S. Politics & Policy,bboxes/926.json
927,no_data-12862,"Federal Convictions by Offense Type, 2012",imgs/927.png,"The rising number of convictions for unlawful reentry has altered the offense composition of federal offenders. In 2012, immigration offenses—of which unlawful reentry is the largest category—represented 30% of offenders, up from 5% in 1992.
Unlawful reentry cases alone accounted for 26% of sentenced federal offenders—second only to drug offenses in 2012. This is up 13-fold since 1992, when offenders sentenced for unlawful reentry made up just 2% of sentenced offenders. These trends match the population growth in the Federal Bureau of Prisons system.",https://www.pewresearch.org/hispanic/2014/03/18/the-rise-of-federal-immigration-crimes/,data/927.txt,pie,simple,Hispanic Trends,bboxes/927.json
928,no_data-12865,FT-2014-03-17-immigrants-crime-01,imgs/928.png,"President Obama ordered a review of immigration enforcement policies last week, following weeks of growing pressure from Democrats and Latino leaders, one of whom recently called him “deporter in chief.” As the number of unauthorized immigrants sent home nears two million under his administration, the president met with advocates late on Friday and acknowledged deportations should be more humane, citing concern over a broken immigration system that separates families.
About six-in-ten unauthorized immigrants deported in fiscal year 2013 had been convicted of a federal or state crime, according to Immigration and Customs Enforcement. Of all those deported, 33% had committed at least one felony—crimes ranging from murder to failure to appear in court, or at least three misdemeanors. That means 152,000 immigrants were deported but did not have a criminal conviction. Another 95,000 were deported and had a criminal record that included no more than two misdemeanors.",https://www.pewresearch.org/fact-tank/2014/03/18/in-2013-59-of-deported-immigrants-convicted-of-a-crime/,data/928.txt,pie,simple,U.S. Politics & Policy,bboxes/928.json
929,no_data-12900,Annual Deportations of illegal immigrants 1992 to 2012,imgs/929.png,"The American public is evenly divided on whether the increased number of deportations of undocumented immigrants in recent years is a good thing or a bad thing (45% each), according to a recent Pew Research Center survey of U.S. adults. About half of whites (49%) view the growing number of deportations positively. But Hispanics have a different view. By 60% to 35%, Hispanics view the increase negatively, according to the survey.",https://www.pewresearch.org/fact-tank/2014/03/11/americans-split-on-deportations-as-latinos-press-obama-on-issue/,data/929.txt,line,simple,U.S. Politics & Policy,bboxes/929.json
930,no_data-12901,29% Want ‘Firm Stand’ by U.S. Against Russia,imgs/930.png,"As Russian troops remain in Ukraine’s Crimea region and Crimea’s Parliament has set up a secession vote, Americans prefer the U.S. to not get too involved in the situation.
By a roughly two-to-one margin (56% vs. 29%), the public says it is more important for the U.S. to not get involved in the situation with Russia and Ukraine than to take a firm stand against Russian actions.",https://www.pewresearch.org/politics/2014/03/11/most-say-u-s-should-not-get-too-involved-in-ukraine-situation/,data/930.txt,pie,simple,U.S. Politics & Policy,bboxes/930.json
931,no_data-12905,Interest in The Week's News % following news very closely Russian troops in Crimea,imgs/931.png,"Overall, about as many followed news about the nation’s economy as the situation in Ukraine very closely (28% Ukraine, 27% economy). Nearly as many closely tracked news about the rollout of the 2010 health care law (23%). By comparison, 19% very closely followed news a week earlier (Feb. 27-Mar. 2) about violence in Ukraine and the new government there.
News interest last week about Russian troops in Crimea was highest among those with higher education levels. Roughly four-in-ten (38%) college graduates very closely followed the story, compared with about three-in-ten people (29%) with some college education and two-in-ten (20%) with a high school degree or less.",https://www.pewresearch.org/politics/2014/03/11/most-say-u-s-should-not-get-too-involved-in-ukraine-situation/,data/931.txt,bar,simple,U.S. Politics & Policy,bboxes/931.json
932,no_data-12918,Comparing the Generations the Racial Makeup of the Generations % of population that is non-white,imgs/932.png,"Whose job will it be to square that circle? Mainly the 80 million or so members of the Millennial generation, now anywhere from their teens to early 30s. That generation — currently the largest segment of the U.S. population — embodies the nation’s growing diversity: 43% of Millennials are non-white, the highest share of any generation. And while they’re much less trusting than their elders (only 19% say most people can be trusted, about half the level of Boomers), they’re also more optimistic about the future: 55% say that America’s best days are ahead of it, compared with 48% of Boomers.",https://www.pewresearch.org/fact-tank/2014/03/07/live-blog-generations-in-the-next-america/,data/932.txt,bar,simple,U.S. Politics & Policy,bboxes/932.json
